AÑO,SEMESTRE,SEXO BIOLOGICO,PROGRAMA,PAIS NACIMIENTO,DEPARTAMENTO NACIMIENTO,MUNICIPIO NACIMIENTO,NUMERO MATERIAS INSCRITAS,NUMERO MATERIAS APROBADAS,NIVEL_ACADEMICO,ESTRATO,ESTUDIANTE_ID,DESERCION
2024,1,F,Licenciatura en Educación Básica Primaria,Colombia,Nariño,San Andrés de Tumaco,5.0,5.0,Pregrado,1,11b22bb2,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Arboletes,7.0,7.0,Pregrado,1,3d0195a5,1.0
2024,1,F,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,3,61a3ff58,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Carepa,4.0,4.0,Pregrado,2,44a26551,0.0
2024,1,M,TECNOLOGÍA EN GESTIÓN COMERCIAL AGROEMPRESARIAL,Colombia,Chocó,Quibdó,4.0,4.0,Pregrado,1,4349bf77,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,5.0,Pregrado,3,6b9682ae,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Cáceres,4.0,0.0,Pregrado,2,6f259e21,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Santa Bárbara,7.0,7.0,Pregrado,3,71596964,no_dato
2024,1,M,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Medellín,5.0,5.0,Posgrado,2,e9d1516c,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Rionegro,7.0,7.0,Pregrado,3,0db115a9,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Puerto Berrío,4.0,1.0,Pregrado,2,18e5d07b,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Córdoba,Tierralta,5.0,5.0,Pregrado,1,b0331b06,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,La Ceja,7.0,7.0,Pregrado,3,3214007f,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Fundación,5.0,5.0,Pregrado,1,2b1a8d6d,0.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Rionegro,8.0,2.0,Pregrado,2,68a22fd9,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,San Rafael,6.0,6.0,Pregrado,2,f381ad1e,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Ituango,6.0,1.0,Pregrado,1,f2ab5699,1.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Santa Rosa de Osos,6.0,1.0,Pregrado,1,4f3eee00,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Atlántico,Barranquilla,7.0,7.0,Pregrado,1,4e514723,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,La Ceja,7.0,7.0,Pregrado,3,63fd8fac,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",5.0,5.0,Pregrado,2,5551de35,
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,7ae49557,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Cundinamarca,Facatativá,9.0,9.0,Pregrado,3,2fdb9f33,0.0
2024,1,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Medellín,3.0,1.0,Posgrado,3,e74de28e,1.0
2024,1,M,TECNOLOGÍA EN GESTIÓN COMERCIAL AGROEMPRESARIAL,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,1,1332ab9b,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,3,d415e554,1.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,3,0044fc1a,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Barbosa,5.0,4.0,Pregrado,3,9f16da9d,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Bello,5.0,0.0,Pregrado,1,26d8f94f,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Betulia,7.0,7.0,Pregrado,2,abcd50e9,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,6.0,0.0,Pregrado,3,3f98c0dc,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Santander,San Benito,7.0,7.0,Pregrado,3,6ae62299,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Córdoba,Canalete,4.0,4.0,Pregrado,2,475fd588,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,4.0,3.0,Pregrado,2,77911d74,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Bolívar,Cartagena de Indias,7.0,7.0,Pregrado,1,68a2a8d0,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,2,2d17e21e,1.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Vigía del Fuerte,6.0,0.0,Pregrado,1,7d58ce45,1.0
2024,1,F,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,b998003e,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,3,5dd02a37,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",6.0,0.0,Pregrado,1,bf7b1daf,0.0
2024,1,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Atlántico,Barranquilla,4.0,0.0,Pregrado,2,0150dcf9,0.0
2024,1,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Tolima,Cajamarca,7.0,7.0,Pregrado,2,4b8212d5,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Zaragoza,6.0,0.0,Pregrado,1,fd751cd9,1.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Frontino,5.0,5.0,Pregrado,2,1c6848b2,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,2962bba2,0.0
2024,1,F,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Urrao,3.0,3.0,Posgrado,2,3a381143,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,San Luis,5.0,5.0,Pregrado,2,e8488e15,1.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,San Rafael,6.0,4.0,Pregrado,2,cca9f404,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,7.0,2.0,Pregrado,3,f5615df7,no_dato
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,4.0,Pregrado,2,c7ac0d64,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Chocó,Riosucio,7.0,3.0,Pregrado,1,0abb3ac9,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Vigía del Fuerte,4.0,4.0,Pregrado,2,efe9848e,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Jericó,6.0,6.0,Pregrado,3,ca6536f5,1.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,2,2ad216dc,1.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,1,11ff5576,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Norte de Santander,Cácota,6.0,6.0,Pregrado,1,21d19c94,0.0
2024,1,M,TECNOLOGÍA EN GESTIÓN COMERCIAL AGROEMPRESARIAL,Colombia,Antioquia,Medellín,2.0,0.0,Pregrado,2,d5997f61,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,1,095456b3,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,Amalfi,7.0,0.0,Pregrado,2,1868e168,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Giraldo,7.0,7.0,Pregrado,3,cae3a134,
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,7.0,3.0,Pregrado,4,06349eaf,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Puerto Berrío,7.0,7.0,Pregrado,2,40f0b47f,1.0
2024,1,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Cauca,Guapi,7.0,5.0,Pregrado,2,eaa2715e,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,3,c8c7a973,1.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,3,d34dc1e3,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,Yarumal,5.0,2.0,Pregrado,2,2c2ce08d,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Caucasia,4.0,4.0,Pregrado,1,a767203c,1.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Barbosa,5.0,5.0,Pregrado,2,1fe6f955,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,La Unión,5.0,2.0,Pregrado,2,cb679f5f,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Rionegro,7.0,7.0,Pregrado,3,b131dcf5,1.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,5.0,Pregrado,2,39d1d23e,1.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,3,e461fae5,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Copacabana,7.0,7.0,Pregrado,2,0c5716d3,1.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Nechí,6.0,3.0,Pregrado,1,bc138d57,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,Turbo,7.0,7.0,Pregrado,1,8bac76cb,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Copacabana,7.0,6.0,Pregrado,3,e9d8204a,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Ciénaga,6.0,6.0,Pregrado,2,15837132,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,3,730ea73b,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Tolima,Honda,5.0,5.0,Pregrado,1,c91774a3,0.0
2024,1,M,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Rionegro,5.0,5.0,Posgrado,2,f2ab3dcc,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Santa Bárbara,4.0,4.0,Pregrado,3,b074fe8c,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Turbo,4.0,0.0,Pregrado,2,c76d9a21,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,3.0,Pregrado,3,3d9e23e1,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Chocó,Quibdó,7.0,7.0,Pregrado,2,57735283,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Fredonia,5.0,1.0,Pregrado,3,1b1deba8,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,3,4b4e010f,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,La Pintada,7.0,3.0,Pregrado,1,6f6e528a,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Chocó,Acandí,5.0,5.0,Pregrado,2,891fb23c,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Segovia,7.0,7.0,Pregrado,3,aec65720,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Yarumal,7.0,7.0,Pregrado,3,55d74bef,0.0
2024,1,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Córdoba,Planeta Rica,4.0,4.0,Pregrado,1,5fb16aed,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Yarumal,5.0,5.0,Pregrado,2,67c2c2ac,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Maceo,4.0,4.0,Pregrado,2,3d96e3f3,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,7.0,6.0,Pregrado,2,ad8e3239,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,ff167ac2,1.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Chocó,Riosucio,4.0,4.0,Pregrado,1,150981a7,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Caldas,Manizales,6.0,6.0,Pregrado,3,31bfdcc2,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,909a688b,0.0
2024,1,F,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Antioquia,Santa Fé de Antioquia,7.0,7.0,Pregrado,1,8838605c,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Quindío,Montenegro,6.0,6.0,Pregrado,1,dc653ad7,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,México,,,2.0,0.0,Pregrado,3,f160975c,0.0
2024,1,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia,7.0,0.0,Pregrado,4,5fa3c88e,no_dato
2024,1,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Apartadó,3.0,0.0,Posgrado,2,20f86845,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Bolívar,Cartagena de Indias,7.0,7.0,Pregrado,2,3609cd2a,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,El Santuario,6.0,6.0,Pregrado,Sin información,57ae2d85,1.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Santa Bárbara,5.0,5.0,Pregrado,2,d1de2f54,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Barbosa,4.0,4.0,Pregrado,2,4ad8ce40,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,404fe66e,no_dato
2024,1,M,Especialización en Tecnologías Digitales para el Aprendizaje,Colombia,Valle del Cauca,Guadalajara de Buga,3.0,3.0,Posgrado,3,4c39b15a,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,a84ca96d,0.0
2024,1,F,Especialización en Tecnologías Digitales para el Aprendizaje,Colombia,Antioquia,Medellín,3.0,3.0,Posgrado,3,4332dca5,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Ciudad Bolívar,5.0,2.0,Pregrado,3,44f8355c,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Magdalena,Santa Ana,4.0,4.0,Pregrado,1,69eac8e9,no_dato
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,San Rafael,6.0,5.0,Pregrado,2,af180968,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Rionegro,5.0,5.0,Pregrado,2,de6843d5,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Santa Rosa de Osos,7.0,3.0,Pregrado,4,ae519d4d,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Medellín,6.0,0.0,Pregrado,3,4f3c321d,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Magdalena,Plato,4.0,4.0,Pregrado,2,c5502517,0.0
2024,1,F,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,San Francisco,3.0,3.0,Posgrado,3,31e4f02d,no_dato
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Dabeiba,4.0,4.0,Pregrado,2,b71511ec,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,19402fbc,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Buriticá,7.0,6.0,Pregrado,1,72af7d07,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Dabeiba,7.0,7.0,Pregrado,2,2d79911b,0.0
2024,1,M,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Sabanalarga,5.0,0.0,Pregrado,2,665be14a,1.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,ed149983,no_dato
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Montebello,4.0,4.0,Pregrado,2,9ee1ccd3,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,La Pintada,4.0,4.0,Pregrado,2,65b95211,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,0.0,Pregrado,2,9c023a84,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Rionegro,6.0,6.0,Pregrado,2,e18cd6c9,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Apartadó,7.0,7.0,Pregrado,2,14a04711,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Magdalena,San Sebastián de Buenavista,4.0,4.0,Pregrado,1,25906bec,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Córdoba,Puerto Libertador,7.0,7.0,Pregrado,2,b8d1e881,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,6.0,2.0,Pregrado,3,8b770b6f,0.0
2024,1,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,3,417bd00c,no_dato
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Apartadó,6.0,5.0,Pregrado,2,1361809a,no_dato
2024,1,F,TRABAJO SOCIAL,Colombia,Santander,Bucaramanga,5.0,5.0,Pregrado,3,57b6ec23,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Rionegro,7.0,7.0,Pregrado,2,0cb430a8,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,7.0,0.0,Pregrado,2,d0338d32,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Itagüí,5.0,5.0,Pregrado,2,7240943f,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Ciudad Bolívar,7.0,7.0,Pregrado,2,90b6165c,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,2.0,2.0,Pregrado,2,8836e78b,1.0
2024,1,M,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Remedios,5.0,0.0,Pregrado,2,5247b3c7,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Medellín,6.0,4.0,Pregrado,3,9c4e26cb,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,22209ae9,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Itagüí,3.0,3.0,Pregrado,2,5657661f,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Medellín,6.0,1.0,Pregrado,3,d1af90d3,
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Anorí,7.0,2.0,Pregrado,1,8ce6f523,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Vigía del Fuerte,7.0,7.0,Pregrado,2,7b690738,1.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,7.0,4.0,Pregrado,1,52357ac2,no_dato
2024,1,F,TRABAJO SOCIAL,Colombia,Atlántico,Baranoa,5.0,5.0,Pregrado,1,b9e3be9b,1.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,El Bagre,5.0,5.0,Pregrado,3,819517de,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Bello,6.0,5.0,Pregrado,3,e60e4a00,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Ebéjico,7.0,6.0,Pregrado,2,fb66bf6c,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Puerto Berrío,4.0,4.0,Pregrado,3,b8cf675d,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Bello,4.0,2.0,Pregrado,1,082d819d,1.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,7.0,Pregrado,2,e5634e6a,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Santa Marta,6.0,1.0,Pregrado,2,518b5f17,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,210da073,1.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Guarne,6.0,6.0,Pregrado,3,860b2bc3,0.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Cundinamarca,Soacha,1.0,1.0,Pregrado,3,a49de4f9,no_dato
2024,1,F,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,San Luis,6.0,6.0,Pregrado,2,7064c7de,0.0
2024,1,M,Tecnología en Gestión Logística Portuaria y del Transporte,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,3,6ec86f45,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Risaralda,Pereira,1.0,0.0,Pregrado,2,abc351d8,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,806d0183,0.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Betulia,6.0,6.0,Pregrado,1,ff73160d,1.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Santa Ana,6.0,6.0,Pregrado,2,eb0f34fc,no_dato
2024,1,F,Especialización en Gerencia de la Seguridad y Salud en el Trabajo,Colombia,Antioquia,Medellín,3.0,3.0,Posgrado,3,936a2b65,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,La Ceja,7.0,7.0,Pregrado,2,8dd9ec8a,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Córdoba,Planeta Rica,5.0,5.0,Pregrado,3,bd95a25c,no_dato
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,37abd988,no_dato
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Risaralda,Mistrató,6.0,6.0,Pregrado,2,726cfa4f,
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,2.0,Pregrado,2,1dfd47e0,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Ciudad Bolívar,2.0,2.0,Pregrado,3,6e92c5a2,no_dato
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,9666076e,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,El Carmen de Viboral,7.0,4.0,Pregrado,2,dbfa82f1,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,"Bogotá, D.C.","Bogotá, D.C.",6.0,6.0,Pregrado,2,0d538412,0.0
2024,1,F,TECNOLOGÍA EN GESTIÓN COMERCIAL AGROEMPRESARIAL,Colombia,Antioquia,Yarumal,3.0,3.0,Pregrado,2,fbf264e9,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Angostura,6.0,5.0,Pregrado,3,f21f60cb,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Jericó,7.0,7.0,Pregrado,2,fed50d60,
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Arboletes,6.0,6.0,Pregrado,2,55a15716,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,1c8ece3c,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,3.0,3.0,Pregrado,3,67b57004,
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,5.0,5.0,Pregrado,2,0820359b,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Barbosa,5.0,5.0,Pregrado,2,ec8fc411,0.0
2024,1,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Envigado,5.0,5.0,Posgrado,2,8bfc8b3a,
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,b76c065d,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,2,809a4442,0.0
